ANSICpc,ANSICpcPlus1,ANSICpcPlus2,ANSIC1kpc,ANSIC1kPlus1,ANSIC1kPlus2,ANSIC10k,ANSIC10kPlus1,ANSIC10kPlus2,badLCG1k,badLCG1kPlus1
,,,,,,"1551135170.000000 ","673671319.000000 ","1530810898.000000 ","9.000000 ","2.000000 "
,,,,,,"673671319.000000 ","1530810898.000000 ","1462222151.000000 ","2.000000 ","79.000000 "
,,,,,,"1530810898.000000 ","1462222151.000000 ","690624610.000000 ","79.000000 ","40.000000 "
,,,,,,"1462222151.000000 ","690624610.000000 ","1395559415.000000 ","40.000000 ","65.000000 "
,,,,,,"690624610.000000 ","1395559415.000000 ","1997341874.000000 ","65.000000 ","93.000000 "
,,,,,,"1395559415.000000 ","1997341874.000000 ","1970967719.000000 ","93.000000 ","88.000000 "
,,,,,,"1997341874.000000 ","1970967719.000000 ","248796930.000000 ","88.000000 ","42.000000 "
,,,,,,"1970967719.000000 ","248796930.000000 ","934451031.000000 ","42.000000 ","43.000000 "
,,,,,,"248796930.000000 ","934451031.000000 ","2022002514.000000 ","43.000000 ","32.000000 "
,,,,,,"934451031.000000 ","2022002514.000000 ","1592087559.000000 ","32.000000 ","52.000000 "
,,,,,,"2022002514.000000 ","1592087559.000000 ","2134715810.000000 ","52.000000 ","34.000000 "
,,,,,,"1592087559.000000 ","2134715810.000000 ","1183419063.000000 ","34.000000 ","30.000000 "
,,,,,,"2134715810.000000 ","1183419063.000000 ","372322802.000000 ","30.000000 ","74.000000 "
,,,,,,"1183419063.000000 ","372322802.000000 ","1266547559.000000 ","74.000000 ","95.000000 "
,,,,,,"372322802.000000 ","1266547559.000000 ","497982530.000000 ","95.000000 ","66.000000 "
,,,,,,"1266547559.000000 ","497982530.000000 ","1460233751.000000 ","66.000000 ","82.000000 "
,,,,,,"497982530.000000 ","1460233751.000000 ","135965842.000000 ","82.000000 ","7.000000 "
,,,,,,"1460233751.000000 ","135965842.000000 ","165317319.000000 ","7.000000 ","24.000000 "
,,,,,,"135965842.000000 ","165317319.000000 ","1592959714.000000 ","24.000000 ","39.000000 "
,,,,,,"165317319.000000 ","1592959714.000000 ","117975415.000000 ","39.000000 ","76.000000 "
,,,,,,"1592959714.000000 ","117975415.000000 ","667664178.000000 ","76.000000 ","73.000000 "
,,,,,,"117975415.000000 ","667664178.000000 ","1594950183.000000 ","73.000000 ","5.000000 "
,,,,,,"667664178.000000 ","1594950183.000000 ","693322114.000000 ","5.000000 ","46.000000 "
,,,,,,"1594950183.000000 ","693322114.000000 ","450614487.000000 ","46.000000 ","100.000000 "
,,,,,,"693322114.000000 ","450614487.000000 ","273574354.000000 ","100.000000 ","11.000000 "
,,,,,,"450614487.000000 ","273574354.000000 ","1723294087.000000 ","11.000000 ","81.000000 "
,,,,,,"273574354.000000 ","1723294087.000000 ","1956280354.000000 ","81.000000 ","18.000000 "
,,,,,,"1723294087.000000 ","1956280354.000000 ","1566206007.000000 ","18.000000 ","4.000000 "
,,,,,,"1956280354.000000 ","1566206007.000000 ","1043115122.000000 ","4.000000 ","57.000000 "
,,,,,,"1566206007.000000 ","1043115122.000000 ","1927522535.000000 ","57.000000 ","80.000000 "
,,,,,,"1043115122.000000 ","1927522535.000000 ","1779582658.000000 ","80.000000 ","29.000000 "
,,,,,,"1927522535.000000 ","1779582658.000000 ","2144986007.000000 ","29.000000 ","85.000000 "
,,,,,,"1779582658.000000 ","2144986007.000000 ","795903762.000000 ","85.000000 ","75.000000 "
,,,,,,"2144986007.000000 ","795903762.000000 ","1814812743.000000 ","75.000000 ","84.000000 "
,,,,,,"795903762.000000 ","1814812743.000000 ","75804002.000000 ","84.000000 ","86.000000 "
,,,,,,"1814812743.000000 ","75804002.000000 ","2049984247.000000 ","86.000000 ","64.000000 "
,,,,,,"75804002.000000 ","2049984247.000000 ","61077938.000000 ","64.000000 ","3.000000 "
,,,,,,"2049984247.000000 ","61077938.000000 ","832958375.000000 ","3.000000 ","68.000000 "
,,,,,,"61077938.000000 ","832958375.000000 ","809217026.000000 ","68.000000 ","60.000000 "
,,,,,,"832958375.000000 ","809217026.000000 ","1790153303.000000 ","60.000000 ","47.000000 "
,,,,,,"809217026.000000 ","1790153303.000000 ","466682962.000000 ","47.000000 ","89.000000 "
,,,,,,"1790153303.000000 ","466682962.000000 ","2028465927.000000 ","89.000000 ","31.000000 "
,,,,,,"466682962.000000 ","2028465927.000000 ","1795244706.000000 ","31.000000 ","63.000000 "
,,,,,,"2028465927.000000 ","1795244706.000000 ","1983497655.000000 ","63.000000 ","14.000000 "
,,,,,,"1795244706.000000 ","1983497655.000000 ","981575410.000000 ","14.000000 ","48.000000 "
,,,,,,"1983497655.000000 ","981575410.000000 ","772265575.000000 ","48.000000 ","78.000000 "
,,,,,,"981575410.000000 ","772265575.000000 ","1679782210.000000 ","78.000000 ","51.000000 "
,,,,,,"772265575.000000 ","1679782210.000000 ","672719127.000000 ","51.000000 ","45.000000 "
,,,,,,"1679782210.000000 ","672719127.000000 ","599777682.000000 ","45.000000 ","10.000000 "
,,,,,,"672719127.000000 ","599777682.000000 ","1402709447.000000 ","10.000000 ","92.000000 "
,,,,,,"599777682.000000 ","1402709447.000000 ","476067810.000000 ","92.000000 ","99.000000 "
,,,,,,"1402709447.000000 ","476067810.000000 ","1378280567.000000 ","99.000000 ","22.000000 "
,,,,,,"476067810.000000 ","1378280567.000000 ","1024832562.000000 ","22.000000 ","61.000000 "
,,,,,,"1378280567.000000 ","1024832562.000000 ","1656315175.000000 ","61.000000 ","36.000000 "
,,,,,,"1024832562.000000 ","1656315175.000000 ","101553794.000000 ","36.000000 ","8.000000 "
,,,,,,"1656315175.000000 ","101553794.000000 ","1824116695.000000 ","8.000000 ","13.000000 "
,,,,,,"101553794.000000 ","1824116695.000000 ","764223186.000000 ","13.000000 ","59.000000 "
,,,,,,"1824116695.000000 ","764223186.000000 ","720829575.000000 ","59.000000 ","58.000000 "
,,,,,,"764223186.000000 ","720829575.000000 ","619810082.000000 ","58.000000 ","69.000000 "
,,,,,,"720829575.000000 ","619810082.000000 ","1990697783.000000 ","69.000000 ","49.000000 "
,,,,,,"619810082.000000 ","1990697783.000000 ","2108694898.000000 ","49.000000 ","67.000000 "
,,,,,,"1990697783.000000 ","2108694898.000000 ","845841383.000000 ","67.000000 ","71.000000 "
,,,,,,"2108694898.000000 ","845841383.000000 ","777395138.000000 ","71.000000 ","27.000000 "
,,,,,,"845841383.000000 ","777395138.000000 ","1430675095.000000 ","27.000000 ","6.000000 "
,,,,,,"777395138.000000 ","1430675095.000000 ","931707922.000000 ","6.000000 ","35.000000 "
,,,,,,"1430675095.000000 ","931707922.000000 ","363459399.000000 ","35.000000 ","19.000000 "
,,,,,,"931707922.000000 ","363459399.000000 ","688210530.000000 ","19.000000 ","94.000000 "
,,,,,,"363459399.000000 ","688210530.000000 ","879493623.000000 ","94.000000 ","77.000000 "
,,,,,,"688210530.000000 ","879493623.000000 ","111210162.000000 ","77.000000 ","62.000000 "
,,,,,,"879493623.000000 ","111210162.000000 ","1741376167.000000 ","62.000000 ","25.000000 "
,,,,,,"111210162.000000 ","1741376167.000000 ","222888194.000000 ","25.000000 ","28.000000 "
,,,,,,"1741376167.000000 ","222888194.000000 ","1718521175.000000 ","28.000000 ","96.000000 "
,,,,,,"222888194.000000 ","1718521175.000000 ","1476573522.000000 ","96.000000 ","55.000000 "
,,,,,,"1718521175.000000 ","1476573522.000000 ","308578823.000000 ","55.000000 ","1.000000 "
,,,,,,"1476573522.000000 ","308578823.000000 ","1693144994.000000 ","1.000000 ","90.000000 "
,,,,,,"308578823.000000 ","1693144994.000000 ","1143210167.000000 ","90.000000 ","20.000000 "
,,,,,,"1693144994.000000 ","1143210167.000000 ","2050497522.000000 ","20.000000 ","83.000000 "
,,,,,,"1143210167.000000 ","2050497522.000000 ","898347367.000000 ","83.000000 ","97.000000 "
,,,,,,"2050497522.000000 ","898347367.000000 ","1798719042.000000 ","97.000000 ","44.000000 "
,,,,,,"898347367.000000 ","1798719042.000000 ","216161303.000000 ","44.000000 ","21.000000 "
,,,,,,"1798719042.000000 ","216161303.000000 ","1028331154.000000 ","21.000000 ","72.000000 "
,,,,,,"216161303.000000 ","1028331154.000000 ","131514567.000000 ","72.000000 ","16.000000 "
,,,,,,"1028331154.000000 ","131514567.000000 ","754175202.000000 ","16.000000 ","26.000000 "
,,,,,,"131514567.000000 ","754175202.000000 ","1182769015.000000 ","26.000000 ","17.000000 "
,,,,,,"754175202.000000 ","1182769015.000000 ","314943794.000000 ","17.000000 ","15.000000 "
,,,,,,"1182769015.000000 ","314943794.000000 ","911980583.000000 ","15.000000 ","37.000000 "
,,,,,,"314943794.000000 ","911980583.000000 ","678292354.000000 ","37.000000 ","98.000000 "
,,,,,,"911980583.000000 ","678292354.000000 ","491899607.000000 ","98.000000 ","33.000000 "
,,,,,,"678292354.000000 ","491899607.000000 ","766628818.000000 ","33.000000 ","41.000000 "
,,,,,,"491899607.000000 ","766628818.000000 ","1152423815.000000 ","41.000000 ","54.000000 "
,,,,,,"766628818.000000 ","1152423815.000000 ","1835967010.000000 ","54.000000 ","12.000000 "
,,,,,,"1152423815.000000 ","1835967010.000000 ","1143922231.000000 ","12.000000 ","70.000000 "
,,,,,,"1835967010.000000 ","1143922231.000000 ","580490866.000000 ","70.000000 ","38.000000 "
,,,,,,"1143922231.000000 ","580490866.000000 ","1827364583.000000 ","38.000000 ","87.000000 "
,,,,,,"580490866.000000 ","1827364583.000000 ","1027600578.000000 ","87.000000 ","53.000000 "
,,,,,,"1827364583.000000 ","1027600578.000000 ","1416419735.000000 ","53.000000 ","23.000000 "
,,,,,,"1027600578.000000 ","1416419735.000000 ","126284050.000000 ","23.000000 ","50.000000 "
,,,,,,"1416419735.000000 ","126284050.000000 ","2141326919.000000 ","50.000000 ","56.000000 "
,,,,,,"126284050.000000 ","2141326919.000000 ","715904866.000000 ","56.000000 ","91.000000 "
,,,,,,"2141326919.000000 ","715904866.000000 ","769768695.000000 ","91.000000 ","9.000000 "
,,,,,,"715904866.000000 ","769768695.000000 ","335799218.000000 ","9.000000 ","2.000000 "
,,,,,,"769768695.000000 ","335799218.000000 ","1139451303.000000 ","2.000000 ","79.000000 "
,,,,,,"335799218.000000 ","1139451303.000000 ","972838402.000000 ","79.000000 ","40.000000 "
,,,,,,"1139451303.000000 ","972838402.000000 ","1457752151.000000 ","40.000000 ","65.000000 "
,,,,,,"972838402.000000 ","1457752151.000000 ","1092251218.000000 ","65.000000 ","93.000000 "
,,,,,,"1457752151.000000 ","1092251218.000000 ","1465591047.000000 ","93.000000 ","88.000000 "
,,,,,,"1092251218.000000 ","1465591047.000000 ","16477346.000000 ","88.000000 ","42.000000 "
,,,,,,"1465591047.000000 ","16477346.000000 ","1548237751.000000 ","42.000000 ","43.000000 "
,,,,,,"16477346.000000 ","1548237751.000000 ","1767149810.000000 ","43.000000 ","32.000000 "
,,,,,,"1548237751.000000 ","1767149810.000000 ","235506791.000000 ","32.000000 ","52.000000 "
,,,,,,"1767149810.000000 ","235506791.000000 ","1190337346.000000 ","52.000000 ","34.000000 "
,,,,,,"235506791.000000 ","1190337346.000000 ","828757783.000000 ","34.000000 ","30.000000 "
,,,,,,"1190337346.000000 ","828757783.000000 ","1757170578.000000 ","30.000000 ","74.000000 "
,,,,,,"828757783.000000 ","1757170578.000000 ","1384897479.000000 ","74.000000 ","95.000000 "
,,,,,,"1757170578.000000 ","1384897479.000000 ","615342562.000000 ","95.000000 ","66.000000 "
,,,,,,"1384897479.000000 ","615342562.000000 ","269638263.000000 ","66.000000 ","82.000000 "
,,,,,,"615342562.000000 ","269638263.000000 ","1021025842.000000 ","82.000000 ","7.000000 "
,,,,,,"269638263.000000 ","1021025842.000000 ","100143911.000000 ","7.000000 ","24.000000 "
,,,,,,"1021025842.000000 ","100143911.000000 ","611598466.000000 ","24.000000 ","39.000000 "
,,,,,,"100143911.000000 ","611598466.000000 ","1487128023.000000 ","39.000000 ","76.000000 "
,,,,,,"611598466.000000 ","1487128023.000000 ","616335570.000000 ","76.000000 ","73.000000 "
,,,,,,"1487128023.000000 ","616335570.000000 ","1608790663.000000 ","73.000000 ","5.000000 "
,,,,,,"616335570.000000 ","1608790663.000000 ","1645328162.000000 ","5.000000 ","46.000000 "
,,,,,,"1608790663.000000 ","1645328162.000000 ","1911560503.000000 ","46.000000 ","100.000000 "
,,,,,,"1645328162.000000 ","1911560503.000000 ","1089014642.000000 ","100.000000 ","11.000000 "
,,,,,,"1911560503.000000 ","1089014642.000000 ","1315322343.000000 ","11.000000 ","81.000000 "
,,,,,,"1089014642.000000 ","1315322343.000000 ","718259650.000000 ","81.000000 ","18.000000 "
,,,,,,"1315322343.000000 ","718259650.000000 ","692933783.000000 ","18.000000 ","4.000000 "
,,,,,,"718259650.000000 ","692933783.000000 ","862660114.000000 ","4.000000 ","57.000000 "
,,,,,,"692933783.000000 ","862660114.000000 ","1444161863.000000 ","57.000000 ","80.000000 "
,,,,,,"862660114.000000 ","1444161863.000000 ","494431330.000000 ","80.000000 ","29.000000 "
,,,,,,"1444161863.000000 ","494431330.000000 ","311523319.000000 ","29.000000 ","85.000000 "
,,,,,,"494431330.000000 ","311523319.000000 ","1070389426.000000 ","85.000000 ","75.000000 "
,,,,,,"311523319.000000 ","1070389426.000000 ","1912864935.000000 ","75.000000 ","84.000000 "
,,,,,,"1070389426.000000 ","1912864935.000000 ","1247128322.000000 ","84.000000 ","86.000000 "
,,,,,,"1912864935.000000 ","1247128322.000000 ","1746043735.000000 ","86.000000 ","64.000000 "
,,,,,,"1247128322.000000 ","1746043735.000000 ","1796744018.000000 ","64.000000 ","3.000000 "
,,,,,,"1746043735.000000 ","1796744018.000000 ","1942732807.000000 ","3.000000 ","68.000000 "
,,,,,,"1796744018.000000 ","1942732807.000000 ","1395753378.000000 ","68.000000 ","60.000000 "
,,,,,,"1942732807.000000 ","1395753378.000000 ","1789294263.000000 ","60.000000 ","47.000000 "
,,,,,,"1395753378.000000 ","1789294263.000000 ","467076594.000000 ","47.000000 ","89.000000 "
,,,,,,"1789294263.000000 ","467076594.000000 ","1669424999.000000 ","89.000000 ","31.000000 "
,,,,,,"467076594.000000 ","1669424999.000000 ","190181442.000000 ","31.000000 ","63.000000 "
,,,,,,"1669424999.000000 ","190181442.000000 ","1101222423.000000 ","63.000000 ","14.000000 "
,,,,,,"190181442.000000 ","1101222423.000000 ","974356626.000000 ","14.000000 ","48.000000 "
,,,,,,"1101222423.000000 ","974356626.000000 ","1606088391.000000 ","48.000000 ","78.000000 "
,,,,,,"974356626.000000 ","1606088391.000000 ","395114210.000000 ","78.000000 ","51.000000 "
,,,,,,"1606088391.000000 ","395114210.000000 ","1524569463.000000 ","51.000000 ","45.000000 "
,,,,,,"395114210.000000 ","1524569463.000000 ","1331139378.000000 ","45.000000 ","10.000000 "
,,,,,,"1524569463.000000 ","1331139378.000000 ","2106486311.000000 ","10.000000 ","92.000000 "
,,,,,,"1331139378.000000 ","2106486311.000000 ","237016450.000000 ","92.000000 ","99.000000 "
,,,,,,"2106486311.000000 ","237016450.000000 ","1253032151.000000 ","99.000000 ","22.000000 "
,,,,,,"237016450.000000 ","1253032151.000000 ","648887762.000000 ","22.000000 ","61.000000 "
,,,,,,"1253032151.000000 ","648887762.000000 ","680643975.000000 ","61.000000 ","36.000000 "
,,,,,,"648887762.000000 ","680643975.000000 ","383437858.000000 ","36.000000 ","8.000000 "
,,,,,,"680643975.000000 ","383437858.000000 ","736842807.000000 ","8.000000 ","13.000000 "
,,,,,,"383437858.000000 ","736842807.000000 ","1822326898.000000 ","13.000000 ","59.000000 "
,,,,,,"736842807.000000 ","1822326898.000000 ","47912167.000000 ","59.000000 ","58.000000 "
,,,,,,"1822326898.000000 ","47912167.000000 ","184916674.000000 ","58.000000 ","69.000000 "
,,,,,,"47912167.000000 ","184916674.000000 ","2145898391.000000 ","69.000000 ","49.000000 "
,,,,,,"184916674.000000 ","2145898391.000000 ","1328896786.000000 ","49.000000 ","67.000000 "
,,,,,,"2145898391.000000 ","1328896786.000000 ","1157645383.000000 ","67.000000 ","71.000000 "
,,,,,,"1328896786.000000 ","1157645383.000000 ","359334242.000000 ","71.000000 ","27.000000 "
,,,,,,"1157645383.000000 ","359334242.000000 ","242954999.000000 ","27.000000 ","6.000000 "
,,,,,,"359334242.000000 ","242954999.000000 ","503041458.000000 ","6.000000 ","35.000000 "
,,,,,,"242954999.000000 ","503041458.000000 ","504847271.000000 ","35.000000 ","19.000000 "
,,,,,,"503041458.000000 ","504847271.000000 ","1381302274.000000 ","19.000000 ","94.000000 "
,,,,,,"504847271.000000 ","1381302274.000000 ","1174109783.000000 ","94.000000 ","77.000000 "
,,,,,,"1381302274.000000 ","1174109783.000000 ","1778112594.000000 ","77.000000 ","62.000000 "
,,,,,,"1174109783.000000 ","1778112594.000000 ","330717959.000000 ","62.000000 ","25.000000 "
,,,,,,"1778112594.000000 ","330717959.000000 ","1871550114.000000 ","25.000000 ","28.000000 "
,,,,,,"330717959.000000 ","1871550114.000000 ","457093559.000000 ","28.000000 ","96.000000 "
,,,,,,"1871550114.000000 ","457093559.000000 ","633305842.000000 ","96.000000 ","55.000000 "
,,,,,,"457093559.000000 ","633305842.000000 ","1643332199.000000 ","55.000000 ","1.000000 "
,,,,,,"633305842.000000 ","1643332199.000000 ","1281279298.000000 ","1.000000 ","90.000000 "
,,,,,,"1643332199.000000 ","1281279298.000000 ","1771752727.000000 ","90.000000 ","20.000000 "
,,,,,,"1281279298.000000 ","1771752727.000000 ","1162917266.000000 ","20.000000 ","83.000000 "
,,,,,,"1771752727.000000 ","1162917266.000000 ","1533284807.000000 ","83.000000 ","97.000000 "
,,,,,,"1162917266.000000 ","1533284807.000000 ","429034466.000000 ","97.000000 ","44.000000 "
,,,,,,"1533284807.000000 ","429034466.000000 ","1390792823.000000 ","44.000000 ","21.000000 "
,,,,,,"429034466.000000 ","1390792823.000000 ","1580828722.000000 ","21.000000 ","72.000000 "
,,,,,,"1390792823.000000 ","1580828722.000000 ","1226754343.000000 ","72.000000 ","16.000000 "
,,,,,,"1580828722.000000 ","1226754343.000000 ","2037574274.000000 ","16.000000 ","26.000000 "
,,,,,,"1226754343.000000 ","2037574274.000000 ","527809495.000000 ","26.000000 ","17.000000 "
,,,,,,"2037574274.000000 ","527809495.000000 ","1199829714.000000 ","17.000000 ","15.000000 "
,,,,,,"527809495.000000 ","1199829714.000000 ","1253664903.000000 ","15.000000 ","37.000000 "
,,,,,,"1199829714.000000 ","1253664903.000000 ","533324066.000000 ","37.000000 ","98.000000 "
,,,,,,"1253664903.000000 ","533324066.000000 ","505450295.000000 ","98.000000 ","33.000000 "
,,,,,,"533324066.000000 ","505450295.000000 ","968488306.000000 ","33.000000 ","41.000000 "
,,,,,,"505450295.000000 ","968488306.000000 ","910815207.000000 ","41.000000 ","54.000000 "
,,,,,,"968488306.000000 ","910815207.000000 ","1910599618.000000 ","54.000000 ","12.000000 "
,,,,,,"910815207.000000 ","1910599618.000000 ","71060119.000000 ","12.000000 ","70.000000 "
,,,,,,"1910599618.000000 ","71060119.000000 ","1860538386.000000 ","70.000000 ","38.000000 "
,,,,,,"71060119.000000 ","1860538386.000000 ","2019974983.000000 ","38.000000 ","87.000000 "
,,,,,,"1860538386.000000 ","2019974983.000000 ","646157922.000000 ","87.000000 ","53.000000 "
,,,,,,"2019974983.000000 ","646157922.000000 ","1302261239.000000 ","53.000000 ","23.000000 "
,,,,,,"646157922.000000 ","1302261239.000000 ","1116783282.000000 ","23.000000 ","50.000000 "
,,,,,,"1302261239.000000 ","1116783282.000000 ","1948563111.000000 ","50.000000 ","56.000000 "
,,,,,,"1116783282.000000 ","1948563111.000000 ","1710904578.000000 ","56.000000 ","91.000000 "
,,,,,,"1948563111.000000 ","1710904578.000000 ","480147799.000000 ","91.000000 ","9.000000 "
,,,,,,"1710904578.000000 ","480147799.000000 ","1371901266.000000 ","9.000000 ","2.000000 "
,,,,,,"480147799.000000 ","1371901266.000000 ","1662711303.000000 ","2.000000 ","79.000000 "
,,,,,,"1371901266.000000 ","1662711303.000000 ","1779411874.000000 ","79.000000 ","40.000000 "
,,,,,,"1662711303.000000 ","1779411874.000000 ","437316791.000000 ","40.000000 ","65.000000 "
,,,,,,"1779411874.000000 ","437316791.000000 ","453898226.000000 ","65.000000 ","93.000000 "
,,,,,,"437316791.000000 ","453898226.000000 ","895425895.000000 ","93.000000 ","88.000000 "
,,,,,,"453898226.000000 ","895425895.000000 ","504207938.000000 ","88.000000 ","42.000000 "
,,,,,,"895425895.000000 ","504207938.000000 ","1431062551.000000 ","42.000000 ","43.000000 "
,,,,,,"504207938.000000 ","1431062551.000000 ","510913170.000000 ","43.000000 ","32.000000 "
,,,,,,"1431062551.000000 ","510913170.000000 ","1904684231.000000 ","32.000000 ","52.000000 "
,,,,,,"510913170.000000 ","1904684231.000000 ","1052647650.000000 ","52.000000 ","34.000000 "
,,,,,,"1904684231.000000 ","1052647650.000000 ","606505847.000000 ","34.000000 ","30.000000 "
,,,,,,"1052647650.000000 ","606505847.000000 ","2105638194.000000 ","30.000000 ","74.000000 "
,,,,,,"606505847.000000 ","2105638194.000000 ","346629159.000000 ","74.000000 ","95.000000 "
,,,,,,"2105638194.000000 ","346629159.000000 ","2053848962.000000 ","95.000000 ","66.000000 "
,,,,,,"346629159.000000 ","2053848962.000000 ","49657559.000000 ","66.000000 ","82.000000 "
,,,,,,"2053848962.000000 ","49657559.000000 ","457222098.000000 ","82.000000 ","7.000000 "
,,,,,,"49657559.000000 ","457222098.000000 ","1918567303.000000 ","7.000000 ","24.000000 "
,,,,,,"457222098.000000 ","1918567303.000000 ","283047458.000000 ","24.000000 ","39.000000 "
,,,,,,"1918567303.000000 ","283047458.000000 ","1955580471.000000 ","39.000000 ","76.000000 "
,,,,,,"283047458.000000 ","1955580471.000000 ","1010526834.000000 ","76.000000 ","73.000000 "
,,,,,,"1955580471.000000 ","1010526834.000000 ","347261671.000000 ","73.000000 ","5.000000 "
,,,,,,"1010526834.000000 ","347261671.000000 ","1935885506.000000 ","5.000000 ","46.000000 "
,,,,,,"347261671.000000 ","1935885506.000000 ","1649067415.000000 ","46.000000 ","100.000000 "
,,,,,,"1935885506.000000 ","1649067415.000000 ","645645586.000000 ","100.000000 ","11.000000 "
,,,,,,"1649067415.000000 ","645645586.000000 ","474380871.000000 ","11.000000 ","81.000000 "
,,,,,,"645645586.000000 ","474380871.000000 ","1690446690.000000 ","81.000000 ","18.000000 "
,,,,,,"474380871.000000 ","1690446690.000000 ","2080155895.000000 ","18.000000 ","4.000000 "
,,,,,,"1690446690.000000 ","2080155895.000000 ","1099675570.000000 ","4.000000 ","57.000000 "
,,,,,,"2080155895.000000 ","1099675570.000000 ","539759015.000000 ","57.000000 ","80.000000 "
,,,,,,"1099675570.000000 ","539759015.000000 ","423995906.000000 ","80.000000 ","29.000000 "
,,,,,,"539759015.000000 ","423995906.000000 ","402355287.000000 ","29.000000 ","85.000000 "
,,,,,,"423995906.000000 ","402355287.000000 ","913654354.000000 ","85.000000 ","75.000000 "
,,,,,,"402355287.000000 ","913654354.000000 ","234459399.000000 ","75.000000 ","84.000000 "
,,,,,,"913654354.000000 ","234459399.000000 ","1454882978.000000 ","84.000000 ","86.000000 "
,,,,,,"234459399.000000 ","1454882978.000000 ","320677815.000000 ","86.000000 ","64.000000 "
,,,,,,"1454882978.000000 ","320677815.000000 ","264398066.000000 ","64.000000 ","3.000000 "
,,,,,,"320677815.000000 ","264398066.000000 ","163903591.000000 ","3.000000 ","68.000000 "
,,,,,,"264398066.000000 ","163903591.000000 ","341995330.000000 ","68.000000 ","60.000000 "
,,,,,,"163903591.000000 ","341995330.000000 ","817349399.000000 ","60.000000 ","47.000000 "
,,,,,,"341995330.000000 ","817349399.000000 ","1501372306.000000 ","47.000000 ","89.000000 "
,,,,,,"817349399.000000 ","1501372306.000000 ","1311000519.000000 ","89.000000 ","31.000000 "
,,,,,,"1501372306.000000 ","1311000519.000000 ","454014434.000000 ","31.000000 ","63.000000 "
,,,,,,"1311000519.000000 ","454014434.000000 ","2057389687.000000 ","63.000000 ","14.000000 "
,,,,,,"454014434.000000 ","2057389687.000000 ","1093628466.000000 ","14.000000 ","48.000000 "
,,,,,,"2057389687.000000 ","1093628466.000000 ","204308263.000000 ","48.000000 ","78.000000 "
,,,,,,"1093628466.000000 ","204308263.000000 ","621384834.000000 ","78.000000 ","51.000000 "
,,,,,,"204308263.000000 ","621384834.000000 ","556773847.000000 ","51.000000 ","45.000000 "
,,,,,,"621384834.000000 ","556773847.000000 ","904092882.000000 ","45.000000 ","10.000000 "
,,,,,,"556773847.000000 ","904092882.000000 ","1266065031.000000 ","10.000000 ","92.000000 "
,,,,,,"904092882.000000 ","1266065031.000000 ","2115636002.000000 ","92.000000 ","99.000000 "
,,,,,,"1266065031.000000 ","2115636002.000000 ","1530463543.000000 ","99.000000 ","22.000000 "
,,,,,,"2115636002.000000 ","1530463543.000000 ","136503154.000000 ","22.000000 ","61.000000 "
,,,,,,"1530463543.000000 ","136503154.000000 ","1242932711.000000 ","61.000000 ","36.000000 "
,,,,,,"136503154.000000 ","1242932711.000000 ","596318658.000000 ","36.000000 ","8.000000 "
,,,,,,"1242932711.000000 ","596318658.000000 ","1175666839.000000 ","8.000000 ","13.000000 "
,,,,,,"596318658.000000 ","1175666839.000000 ","167246354.000000 ","13.000000 ","59.000000 "
,,,,,,"1175666839.000000 ","167246354.000000 ","1554027847.000000 ","59.000000 ","58.000000 "
,,,,,,"167246354.000000 ","1554027847.000000 ","1680261218.000000 ","58.000000 ","69.000000 "
,,,,,,"1554027847.000000 ","1680261218.000000 ","1167352823.000000 ","69.000000 ","49.000000 "
,,,,,,"1680261218.000000 ","1167352823.000000 ","787262642.000000 ","49.000000 ","67.000000 "
,,,,,,"1167352823.000000 ","787262642.000000 ","1311599783.000000 ","67.000000 ","71.000000 "
,,,,,,"787262642.000000 ","1311599783.000000 ","3604226.000000 ","71.000000 ","27.000000 "
,,,,,,"1311599783.000000 ","3604226.000000 ","1678929751.000000 ","27.000000 ","6.000000 "
,,,,,,"3604226.000000 ","1678929751.000000 ","738916178.000000 ","6.000000 ","35.000000 "
,,,,,,"1678929751.000000 ","738916178.000000 ","1079127047.000000 ","35.000000 ","19.000000 "
,,,,,,"738916178.000000 ","1079127047.000000 ","1233507746.000000 ","19.000000 ","94.000000 "
,,,,,,"1079127047.000000 ","1233507746.000000 ","845374135.000000 ","94.000000 ","77.000000 "
,,,,,,"1233507746.000000 ","845374135.000000 ","400349682.000000 ","77.000000 ","62.000000 "
,,,,,,"845374135.000000 ","400349682.000000 ","186962791.000000 ","62.000000 ","25.000000 "
,,,,,,"400349682.000000 ","186962791.000000 ","1130185794.000000 ","25.000000 ","28.000000 "
,,,,,,"186962791.000000 ","1130185794.000000 ","668810775.000000 ","28.000000 ","96.000000 "
,,,,,,"1130185794.000000 ","668810775.000000 ","174871698.000000 ","96.000000 ","55.000000 "
,,,,,,"668810775.000000 ","174871698.000000 ","490431175.000000 ","55.000000 ","1.000000 "
,,,,,,"174871698.000000 ","490431175.000000 ","1116162786.000000 ","1.000000 ","90.000000 "
,,,,,,"490431175.000000 ","1116162786.000000 ","39190903.000000 ","90.000000 ","20.000000 "
,,,,,,"1116162786.000000 ","39190903.000000 ","1027827506.000000 ","20.000000 ","83.000000 "
,,,,,,"39190903.000000 ","1027827506.000000 ","1537989159.000000 ","83.000000 ","97.000000 "
,,,,,,"1027827506.000000 ","1537989159.000000 ","223209858.000000 ","97.000000 ","44.000000 "
,,,,,,"1537989159.000000 ","223209858.000000 ","639872215.000000 ","44.000000 ","21.000000 "
